Item_Id,Goods_category,Retailing_price_(YUAN),Commission_rate,Sales_volume,Sales_amount,Conversion_rate,Short_video,Live_streaming,Name,Host_category,Good_category_new
1528,"Books, audio and video",117,1.00%,15558,2095768,0.32%,2,18,Liu Yuanyuan,K,leisure and others
1529,3C digital products,2688,0.00%,767,2061000,6.63%,0,1,Liu Yuanyuan,K,digital
1530,Beauty skin care,688,1.00%,2985,2054000,29.72%,0,1,Liu Yuanyuan,K,beauty
1531,3C digital products,7999,0.00%,253,2023000,150.60%,0,1,Liu Yuanyuan,K,digital
1532,3C digital products,6599,0.00%,301,1986000,2.47%,0,1,Liu Yuanyuan,K,digital
1533,"Books, audio and video",79,1.00%,24938,1972594,3.51%,1,19,Liu Yuanyuan,K,leisure and others
1534,Dress and underwear,106.41,1.00%,18027,1942971,19.98%,0,4,Liu Yuanyuan,K,clothing
1535,Food and beverage,147,1.00%,16889,1929522,0.00%,1,0,Liu Yuanyuan,K,food
1536,3C digital products,2699,0.00%,712,1921037,3.41%,0,2,Liu Yuanyuan,K,digital
1537,Jewelry Accessories,299,1.00%,6190,1850854,11.36%,0,3,Liu Yuanyuan,K,jewelry and watches
1538,Fresh fruits and vegetables,149,1.00%,12232,1822595,17.60%,0,2,Liu Yuanyuan,K,food
1539,Furniture and building materials,149,0.00%,11596,1735333,2.67%,1,6,Liu Yuanyuan,K,leisure and others
1540,Jewelry Accessories,399,1.00%,4330,1727810,9.13%,0,3,Liu Yuanyuan,K,jewelry and watches
1541,"Books, audio and video",139,1.00%,10347,1644078,0.37%,0,34,Liu Yuanyuan,K,leisure and others
1542,3C digital products,499,1.00%,3229,1611086,8.35%,0,9,Liu Yuanyuan,K,digital
1543,Maternal and child supplies,147,1.00%,10652,1565855,21.59%,0,3,Liu Yuanyuan,K,household
1544,"Books, audio and video",41.88,0.00%,31561,1546153,0.37%,1,44,Liu Yuanyuan,K,leisure and others
1545,Clocks and watches accessories,198.93,1.00%,7248,1442011,3.56%,0,4,Liu Yuanyuan,K,jewelry and watches
1546,"Books, audio and video",689,0.00%,2026,1419463,0.09%,1,40,Liu Yuanyuan,K,leisure and others
1547,"Books, audio and video",258,0.00%,4755,1416460,0.53%,1,38,Liu Yuanyuan,K,leisure and others
1548,Medical care,109,1.00%,12955,1412207,26.30%,0,8,Liu Yuanyuan,K,beauty
1549,"Books, audio and video",51,1.00%,22688,1390830,0.45%,0,38,Liu Yuanyuan,K,leisure and others
1550,Food and beverage,79.9,10.00%,17193,1373713,7.12%,0,2,Liu Yuanyuan,K,food
1551,Fresh fruits and vegetables,139,1.00%,9253,1366799,3.93%,0,10,Liu Yuanyuan,K,food
1552,Beauty skin care,698,1.00%,1946,1358183,9.66%,0,3,Liu Yuanyuan,K,beauty
1553,"Books, audio and video",33.58,0.00%,33484,1332162,0.44%,0,53,Liu Yuanyuan,K,leisure and others
1554,3C digital products,6499,0.00%,202,1312000,3.48%,0,2,Liu Yuanyuan,K,digital
1555,Clocks and watches accessories,198.93,15.00%,6518,1296705,7.32%,0,2,Liu Yuanyuan,K,jewelry and watches
1556,3C digital products,697.5,10.00%,1665,1163337,0.17%,0,25,Liu Yuanyuan,K,digital
1557,Beauty skin care,829,1.00%,1397,1158069,9.00%,0,3,Liu Yuanyuan,K,beauty
1558,Jewelry Accessories,599,1.00%,1896,1135628,6.64%,0,3,Liu Yuanyuan,K,jewelry and watches
1559,3C digital products,2719,0.00%,417,1133000,2.29%,0,1,Liu Yuanyuan,K,digital
1560,Beauty skin care,649,1.00%,1706,1107000,28.35%,0,1,Liu Yuanyuan,K,beauty
1561,Maternal and child supplies,147,1.00%,7531,1107000,19.80%,0,2,Liu Yuanyuan,K,household
1562,Jewelry Accessories,169,1.00%,6450,1090111,15.14%,0,2,Liu Yuanyuan,K,jewelry and watches
1563,Beauty skin care,499,1.00%,2152,1074000,30.62%,0,1,Liu Yuanyuan,K,beauty
1564,Food and beverage,135.93,5.00%,7768,1055998,14.28%,0,2,Liu Yuanyuan,K,food
1565,3C digital products,3105.38,1.00%,339,1052000,2.11%,0,1,Liu Yuanyuan,K,digital
1566,Daily provisions,79.84,1.00%,13154,1050209,24.44%,0,2,Liu Yuanyuan,K,household
1567,3C digital products,899,5.00%,1156,1039000,4.30%,0,1,Liu Yuanyuan,K,digital
1568,"Books, audio and video",89,0.00%,10999,1030636,1.59%,1,12,Liu Yuanyuan,K,leisure and others
1569,Food and beverage,147,1.00%,7000,1029041,19.02%,0,3,Liu Yuanyuan,K,food
1570,Fresh fruits and vegetables,148.94,5.00%,6892,1026714,15.26%,0,2,Liu Yuanyuan,K,food
1571,Jewelry Accessories,699,1.00%,1464,1023462,6.27%,0,2,Liu Yuanyuan,K,jewelry and watches
1572,"Books, audio and video",1514,0.00%,665,1019883,0.16%,0,10,Liu Yuanyuan,K,leisure and others
1573,Food and beverage,79.9,1.00%,12669,1012292,40.59%,0,2,Liu Yuanyuan,K,food
1574,Beauty skin care,128,1.00%,7853,1005198,6.22%,0,5,Liu Yuanyuan,K,beauty
1575,Daily provisions,77.9,1.00%,12813,998120,21.75%,0,2,Liu Yuanyuan,K,household
1576,3C digital products,75,0.00%,13216,991257,7.66%,0,4,Liu Yuanyuan,K,digital
1577,"Books, audio and video",67.16,0.00%,14171,977472,1.04%,0,36,Liu Yuanyuan,K,leisure and others
1578,Jewelry Accessories,299,1.00%,3190,953608,7.66%,0,3,Liu Yuanyuan,K,jewelry and watches
1579,Beauty skin care,679,1.00%,1381,937913,11.57%,0,3,Liu Yuanyuan,K,beauty
1580,3C digital products,499,0.00%,1876,935693,6.20%,0,3,Liu Yuanyuan,K,digital
1581,"Books, audio and video",117.67,0.00%,7862,927637,0.92%,2,16,Liu Yuanyuan,K,leisure and others
1582,Jewelry Accessories,2688,1.00%,339,911589,3.07%,0,2,Liu Yuanyuan,K,jewelry and watches
1583,Daily provisions,34.9,1.00%,25805,900610,74.34%,0,2,Liu Yuanyuan,K,household
1584,The local life,458,1.00%,1214,875268,1.20%,0,4,Liu Yuanyuan,K,leisure and others
1585,"Books, audio and video",160,0.00%,4909,871802,0.59%,0,30,Liu Yuanyuan,K,leisure and others
1586,Jewelry Accessories,899,1.00%,966,868391,9.37%,0,2,Liu Yuanyuan,K,jewelry and watches
1587,Food and beverage,135.92,5.00%,6364,865090,15.61%,0,2,Liu Yuanyuan,K,food
1588,Food and beverage,71.65,10.00%,11520,862442,1.19%,0,2,Liu Yuanyuan,K,food
1589,Beauty skin care,187.99,1.00%,4425,831886,4.09%,0,5,Liu Yuanyuan,K,beauty
1590,Daily provisions,89.82,1.00%,9156,822623,20.66%,0,2,Liu Yuanyuan,K,household
1591,Beauty skin care,398.98,1.00%,2045,815921,4.09%,0,2,Liu Yuanyuan,K,beauty
1592,Jewelry Accessories,299,1.00%,2710,810273,4.49%,0,2,Liu Yuanyuan,K,jewelry and watches
1593,Daily provisions,66.79,1.00%,12100,809133,16.00%,0,3,Liu Yuanyuan,K,household
1594,"Books, audio and video",83,1.00%,8187,805605,0.33%,2,33,Liu Yuanyuan,K,leisure and others
1595,Jewelry Accessories,199,1.00%,4043,804557,15.67%,0,2,Liu Yuanyuan,K,jewelry and watches
1596,3C digital products,2099,0.00%,382,802408,1.44%,0,1,Liu Yuanyuan,K,digital
1597,Jewelry Accessories,1400,1.00%,572,800166,3.34%,0,3,Liu Yuanyuan,K,jewelry and watches
1598,Beauty skin care,439,1.00%,1799,789698,22.48%,0,1,Liu Yuanyuan,K,beauty
1599,3C digital products,2678,0.00%,294,788088,14.98%,0,1,Liu Yuanyuan,K,digital
1600,Beauty skin care,157.99,1.00%,4931,779057,8.41%,0,2,Liu Yuanyuan,K,beauty
1601,Food and beverage,135.9,5.00%,5719,777492,15.44%,0,2,Liu Yuanyuan,K,food
1602,3C digital products,1266,0.00%,614,777324,2.36%,0,2,Liu Yuanyuan,K,digital
1603,Dress and underwear,104,1.00%,7446,774403,31.46%,0,2,Liu Yuanyuan,K,clothing
1604,Daily provisions,39,1.00%,15901,765620,24.71%,0,2,Liu Yuanyuan,K,household
1605,Jewelry Accessories,2580,1.00%,295,760986,1.38%,0,3,Liu Yuanyuan,K,jewelry and watches
1606,Food and beverage,79.9,1.00%,9510,759864,35.95%,0,2,Liu Yuanyuan,K,food
1607,Jewelry Accessories,2999,1.00%,252,755812,2.15%,0,2,Liu Yuanyuan,K,jewelry and watches
1608,3C digital products,5690,1.00%,132,751082,2.90%,0,1,Liu Yuanyuan,K,digital
1609,Food and beverage,145,1.00%,5136,744686,28.16%,0,3,Liu Yuanyuan,K,food
1610,"Books, audio and video",75,0.00%,9574,738985,1.34%,1,12,Liu Yuanyuan,K,leisure and others
1611,Jewelry Accessories,79,1.00%,9269,732294,25.94%,0,2,Liu Yuanyuan,K,jewelry and watches
1612,Jewelry Accessories,399,1.00%,1815,724508,7.04%,0,3,Liu Yuanyuan,K,jewelry and watches
1613,Jewelry Accessories,399,1.00%,1788,713295,19.76%,0,1,Liu Yuanyuan,K,jewelry and watches
1614,Jewelry Accessories,299,1.00%,2339,699410,18.67%,0,2,Liu Yuanyuan,K,jewelry and watches
1615,Beauty skin care,37.6,1.00%,18454,693881,66.25%,0,3,Liu Yuanyuan,K,beauty
1616,Daily provisions,69.9,1.00%,9851,688820,18.25%,0,2,Liu Yuanyuan,K,household
1617,"Books, audio and video",89,0.00%,7658,681584,0.78%,2,30,Liu Yuanyuan,K,leisure and others
1618,Beauty skin care,899,1.00%,735,660745,20.46%,0,1,Liu Yuanyuan,K,beauty
1619,"Books, audio and video",598,0.00%,1094,654466,3.64%,0,10,Liu Yuanyuan,K,leisure and others
1620,Daily provisions,78,1.00%,8325,649299,18.87%,0,4,Liu Yuanyuan,K,household
1621,Shoe bag,199,1.00%,3250,646657,3.73%,0,2,Liu Yuanyuan,K,clothing
1622,"Books, audio and video",198.15,0.00%,3249,646441,1.31%,0,11,Liu Yuanyuan,K,leisure and others
1623,Daily provisions,269,2.01%,2269,639481,0.00%,1,0,Liu Yuanyuan,K,household
1624,Fresh fruits and vegetables,115,1.00%,5552,638458,20.33%,0,2,Liu Yuanyuan,K,food
1625,Others,679,1.00%,930,631744,21.24%,0,1,Liu Yuanyuan,K,leisure and others
1626,Jewelry Accessories,499,1.00%,1228,612703,4.69%,0,3,Liu Yuanyuan,K,jewelry and watches
1627,The local life,2198.87,1.00%,278,611300,0.24%,0,3,Liu Yuanyuan,K,leisure and others
1628,3C digital products,5399,0.00%,111,598148,11.40%,0,1,Liu Yuanyuan,K,digital
1629,Cultural and creative products,78.94,0.00%,7564,597313,2.46%,0,4,Liu Yuanyuan,K,leisure and others
1630,Food and beverage,135.89,5.00%,4372,594141,23.66%,0,1,Liu Yuanyuan,K,food
1631,"Books, audio and video",48.95,0.00%,11909,593173,4.66%,0,8,Liu Yuanyuan,K,leisure and others
1632,Beauty skin care,298,1.00%,1987,592041,27.05%,0,2,Liu Yuanyuan,K,beauty
1633,"Books, audio and video",138,0.00%,4254,586873,0.92%,0,14,Liu Yuanyuan,K,leisure and others
1634,Shoe bag,1199,1.00%,489,586307,2.47%,0,2,Liu Yuanyuan,K,clothing
1635,3C digital products,499,40.00%,805,583881,7.75%,0,2,Liu Yuanyuan,K,digital
1636,Beauty skin care,138,1.00%,4214,581509,26.19%,0,1,Liu Yuanyuan,K,beauty
1637,Jewelry Accessories,259,1.00%,2239,580091,9.44%,0,3,Liu Yuanyuan,K,jewelry and watches
1638,Beauty skin care,138,1.00%,4186,577715,56.97%,0,1,Liu Yuanyuan,K,beauty
1639,Maternal and child supplies,147,1.00%,3871,569170,16.80%,0,3,Liu Yuanyuan,K,household
1640,Jewelry Accessories,79,1.00%,7145,564413,7.56%,0,3,Liu Yuanyuan,K,jewelry and watches
1641,"Books, audio and video",45.56,0.00%,11294,553219,0.12%,1,18,Liu Yuanyuan,K,leisure and others
1642,Kitchen and bath appliance,119,1.00%,4635,551636,22.38%,0,4,Liu Yuanyuan,K,household
1643,Daily provisions,69.9,1.00%,7186,546888,45.76%,0,3,Liu Yuanyuan,K,household
1644,Beauty skin care,158.86,1.00%,3440,546755,12.51%,0,2,Liu Yuanyuan,K,beauty
1645,Beauty skin care,298,1.00%,1828,544927,4.30%,0,5,Liu Yuanyuan,K,beauty
1646,Beauty skin care,399,1.00%,1361,542982,13.77%,0,1,Liu Yuanyuan,K,beauty
1647,Beauty skin care,359,1.00%,1512,542747,11.33%,0,2,Liu Yuanyuan,K,beauty
1648,Beauty skin care,35.8,1.00%,15069,539476,149.57%,0,1,Liu Yuanyuan,K,beauty
1649,"Books, audio and video",14.45,0.00%,37050,535516,17.78%,1,7,Liu Yuanyuan,K,leisure and others
1650,"Books, audio and video",269,0.00%,1979,532668,11.89%,0,6,Liu Yuanyuan,K,leisure and others
1651,Fresh fruits and vegetables,148.92,1.00%,3556,529609,16.18%,0,2,Liu Yuanyuan,K,food
1652,Shoe bag,139,0.00%,3767,523557,17.06%,0,3,Liu Yuanyuan,K,clothing
1653,3C digital products,1289.38,0.00%,406,523492,7.00%,0,2,Liu Yuanyuan,K,digital
1654,Furniture and building materials,1997.9,15.00%,260,520670,0.50%,0,4,Liu Yuanyuan,K,leisure and others
1655,"Books, audio and video",158.99,0.00%,3255,517471,2.35%,1,3,Liu Yuanyuan,K,leisure and others
1656,Beauty skin care,399,1.00%,1294,516229,10.79%,0,1,Liu Yuanyuan,K,beauty
1657,"Books, audio and video",84.68,0.00%,6092,515885,0.94%,1,19,Liu Yuanyuan,K,leisure and others
1658,Beauty skin care,352,1.00%,1450,510269,18.77%,0,1,Liu Yuanyuan,K,beauty
1659,Jewelry Accessories,299,1.00%,1679,502039,13.52%,0,2,Liu Yuanyuan,K,jewelry and watches
1660,Beauty skin care,298,1.00%,1676,499716,4.02%,0,2,Liu Yuanyuan,K,beauty
1661,Beauty skin care,138,1.00%,3553,491883,15.73%,0,4,Liu Yuanyuan,K,beauty
1662,Jewelry Accessories,699,1.00%,702,490752,6.52%,0,2,Liu Yuanyuan,K,jewelry and watches
1663,Food and beverage,79.9,1.00%,6132,489949,40.89%,0,2,Liu Yuanyuan,K,food
1664,3C digital products,3099,0.00%,158,489890,0.46%,0,2,Liu Yuanyuan,K,digital
1665,"Books, audio and video",467.75,0.00%,1036,484895,1.22%,0,4,Liu Yuanyuan,K,leisure and others
1666,Daily provisions,49.76,10.00%,9572,476979,24.34%,0,2,Liu Yuanyuan,K,household
1667,Jewelry Accessories,189,1.00%,2489,470276,21.97%,0,2,Liu Yuanyuan,K,jewelry and watches
1668,"Books, audio and video",48.5,0.00%,9448,467631,0.17%,1,12,Liu Yuanyuan,K,leisure and others
1669,Daily provisions,119,0.00%,3927,467416,12.00%,0,9,Liu Yuanyuan,K,household
1670,Jewelry Accessories,259,1.00%,1775,459835,11.61%,0,1,Liu Yuanyuan,K,jewelry and watches
1671,Beauty skin care,138,1.00%,3271,451386,28.19%,0,1,Liu Yuanyuan,K,beauty
1672,Beauty skin care,829,1.00%,534,442670,11.73%,0,1,Liu Yuanyuan,K,beauty
1673,Beauty skin care,236,1.00%,1874,442205,34.92%,0,1,Liu Yuanyuan,K,beauty
1674,Jewelry Accessories,25800,1.00%,17,438600,0.27%,0,2,Liu Yuanyuan,K,jewelry and watches
1675,Beauty skin care,139.99,1.00%,3382,434977,13.56%,1,1,Liu Yuanyuan,K,beauty
1676,"Books, audio and video",229.79,0.00%,1815,431681,0.70%,0,6,Liu Yuanyuan,K,leisure and others
1677,Daily provisions,79.84,1.00%,5052,429855,17.91%,0,2,Liu Yuanyuan,K,household
1678,Beauty skin care,679,0.00%,622,422955,6.08%,0,2,Liu Yuanyuan,K,beauty
1679,Beauty skin care,236,1.00%,1791,422619,11.27%,0,3,Liu Yuanyuan,K,beauty
1680,"Books, audio and video",359,0.00%,1166,418720,17.40%,0,1,Liu Yuanyuan,K,leisure and others
1681,Maternal and child supplies,108,1.00%,3871,418085,21.21%,0,3,Liu Yuanyuan,K,household
1682,Jewelry Accessories,159,1.00%,2613,415509,10.58%,0,2,Liu Yuanyuan,K,jewelry and watches
1683,Jewelry Accessories,128,1.00%,3244,415151,27.41%,0,2,Liu Yuanyuan,K,jewelry and watches
1684,"Books, audio and video",68.92,0.00%,6011,414539,3.29%,0,5,Liu Yuanyuan,K,leisure and others
1685,Beauty skin care,699,4.00%,588,411001,16.43%,0,1,Liu Yuanyuan,K,beauty
1686,Beauty skin care,348.26,1.00%,1160,404810,2.79%,0,5,Liu Yuanyuan,K,beauty
1687,"Books, audio and video",29.87,0.00%,13440,401810,15.53%,0,15,Liu Yuanyuan,K,leisure and others
1688,Beauty skin care,199,1.00%,1985,397360,11.11%,0,2,Liu Yuanyuan,K,beauty
1689,Jewelry Accessories,999,1.00%,397,396598,8.93%,0,2,Liu Yuanyuan,K,jewelry and watches
1690,Beauty skin care,899,1.00%,441,396444,8.23%,0,2,Liu Yuanyuan,K,beauty
1691,Household textile,199,5.00%,1992,396295,2.27%,0,6,Liu Yuanyuan,K,household
1692,Jewelry Accessories,99,1.00%,3986,394554,27.54%,0,2,Liu Yuanyuan,K,jewelry and watches
1693,"Books, audio and video",99,0.00%,3921,388128,2.64%,0,6,Liu Yuanyuan,K,leisure and others
1694,Daily provisions,96.4,1.00%,4013,386848,25.16%,0,3,Liu Yuanyuan,K,household
1695,Jewelry Accessories,99,1.00%,3858,381985,30.01%,0,1,Liu Yuanyuan,K,jewelry and watches
1696,3C digital products,548,1.00%,696,381641,4.70%,0,5,Liu Yuanyuan,K,digital
1697,Beauty skin care,149,1.00%,2550,379995,30.97%,0,1,Liu Yuanyuan,K,beauty
1698,"Books, audio and video",99,1.00%,3832,379362,0.75%,0,9,Liu Yuanyuan,K,leisure and others
1699,"Books, audio and video",74.93,0.00%,5045,378331,5.73%,0,12,Liu Yuanyuan,K,leisure and others
1700,Food and beverage,149.75,1.00%,2510,376030,10.60%,0,3,Liu Yuanyuan,K,food
1701,Beauty skin care,355,1.00%,1059,375891,16.58%,0,1,Liu Yuanyuan,K,beauty
1702,"Books, audio and video",53.93,0.00%,6805,374717,0.53%,0,31,Liu Yuanyuan,K,leisure and others
1703,Daily provisions,66.79,1.00%,5595,373802,20.86%,0,2,Liu Yuanyuan,K,household
1704,Beauty skin care,829,1.00%,449,372197,5.96%,0,1,Liu Yuanyuan,K,beauty
1705,Furniture and building materials,1999,20.00%,182,363808,4.08%,0,2,Liu Yuanyuan,K,leisure and others
1706,Beauty skin care,139,10.00%,2606,362167,36.25%,0,1,Liu Yuanyuan,K,beauty
1707,Beauty skin care,326,1.00%,1101,358868,6.94%,0,3,Liu Yuanyuan,K,beauty
1708,"Books, audio and video",48.83,0.00%,7317,358362,13.19%,0,11,Liu Yuanyuan,K,leisure and others
1709,"Books, audio and video",42,0.00%,7795,358114,2.67%,2,5,Liu Yuanyuan,K,leisure and others
1710,"Books, audio and video",159,0.00%,2130,357964,0.31%,0,9,Liu Yuanyuan,K,leisure and others
1711,"Books, audio and video",139,0.00%,2507,348404,15.93%,0,6,Liu Yuanyuan,K,leisure and others
1712,Jewelry Accessories,198.96,30.00%,1748,347803,6.42%,0,2,Liu Yuanyuan,K,jewelry and watches
1713,Jewelry Accessories,298.93,1.00%,1155,345274,9.68%,0,1,Liu Yuanyuan,K,jewelry and watches
1714,"Books, audio and video",39.86,0.00%,8642,344789,3.62%,0,8,Liu Yuanyuan,K,leisure and others
1715,Jewelry Accessories,1099,1.00%,311,343727,2.67%,0,3,Liu Yuanyuan,K,jewelry and watches
1716,Daily provisions,79.9,1.00%,4297,343264,35.17%,0,2,Liu Yuanyuan,K,household
1717,Fresh fruits and vegetables,148.83,5.00%,2300,342476,9.97%,0,2,Liu Yuanyuan,K,food
1718,Beauty skin care,298,1.00%,1142,340405,87.31%,0,1,Liu Yuanyuan,K,beauty
1719,Daily provisions,119,1.00%,2860,340352,16.91%,0,3,Liu Yuanyuan,K,household
1720,Daily provisions,179,1.00%,1894,339520,8.52%,0,2,Liu Yuanyuan,K,household
1721,Beauty skin care,337.97,1.00%,1003,338994,4.04%,0,2,Liu Yuanyuan,K,beauty
1722,Jewelry Accessories,199,1.00%,1703,338869,17.19%,0,2,Liu Yuanyuan,K,jewelry and watches
1723,Jewelry Accessories,99,1.00%,3420,338574,26.14%,0,2,Liu Yuanyuan,K,jewelry and watches
1724,Jewelry Accessories,79,1.00%,4250,335735,20.54%,0,2,Liu Yuanyuan,K,jewelry and watches
1725,Kitchen and bath appliance,998,1.00%,335,334328,2.81%,0,6,Liu Yuanyuan,K,household
1726,Food and beverage,144,1.00%,2306,331994,8.40%,0,2,Liu Yuanyuan,K,food
1727,Beauty skin care,799,1.00%,414,330786,2.27%,0,3,Liu Yuanyuan,K,beauty
1728,"Books, audio and video",2.89,0.00%,22703,330253,3.07%,0,12,Liu Yuanyuan,K,leisure and others
1729,3C digital products,659,1.00%,496,327332,5.21%,0,3,Liu Yuanyuan,K,digital
1730,Food and beverage,99,2.00%,3291,325767,41.76%,0,3,Liu Yuanyuan,K,food
1731,Jewelry Accessories,129,1.00%,2503,322831,15.93%,0,3,Liu Yuanyuan,K,jewelry and watches
1732,Beauty skin care,678,1.00%,472,319552,8.27%,0,2,Liu Yuanyuan,K,beauty
1733,Jewelry Accessories,1380,1.00%,231,318767,8.68%,0,1,Liu Yuanyuan,K,jewelry and watches
1734,"Books, audio and video",179,0.00%,1769,316572,4.76%,0,4,Liu Yuanyuan,K,leisure and others
1735,Beauty skin care,678,1.00%,464,314591,6.40%,0,1,Liu Yuanyuan,K,beauty
1736,Maternal and child supplies,128,1.00%,2449,313373,18.33%,0,4,Liu Yuanyuan,K,household
1737,Daily provisions,108,1.00%,2865,309471,37.08%,0,1,Liu Yuanyuan,K,household
1738,3C digital products,899,5.00%,342,307112,0.64%,0,2,Liu Yuanyuan,K,digital
1739,"Books, audio and video",19.8,0.00%,14380,305667,22.53%,0,4,Liu Yuanyuan,K,leisure and others
1740,Jewelry Accessories,299,1.00%,1021,305241,8.44%,0,2,Liu Yuanyuan,K,jewelry and watches
1741,Beauty skin care,729,1.00%,418,304434,3.70%,0,4,Liu Yuanyuan,K,beauty
1742,Beauty skin care,449,1.00%,672,301707,5.56%,0,3,Liu Yuanyuan,K,beauty
1743,Beauty skin care,35.8,1.00%,8346,298780,120.97%,0,1,Liu Yuanyuan,K,beauty
1744,Beauty skin care,188,1.00%,1580,296997,26.05%,0,1,Liu Yuanyuan,K,beauty
1745,Beauty skin care,68,1.00%,4347,295596,67.38%,0,1,Liu Yuanyuan,K,beauty
1746,Maternal and child supplies,79.9,1.00%,3640,290820,20.96%,0,3,Liu Yuanyuan,K,household
1747,"Books, audio and video",116.14,0.00%,2409,285933,0.75%,0,10,Liu Yuanyuan,K,leisure and others
1748,"Books, audio and video",179,0.00%,1563,285265,0.33%,1,33,Liu Yuanyuan,K,leisure and others
1749,3C digital products,100,0.00%,2850,285000,85.64%,0,1,Liu Yuanyuan,K,digital
1750,Maternal and child supplies,75,20.00%,3710,278156,22.32%,0,4,Liu Yuanyuan,K,household
1751,Beauty skin care,339,1.00%,818,277266,8.13%,0,2,Liu Yuanyuan,K,beauty
1752,Jewelry Accessories,299,1.00%,923,275967,7.10%,0,3,Liu Yuanyuan,K,jewelry and watches
1753,Daily provisions,99,1.00%,2762,273437,24.86%,0,2,Liu Yuanyuan,K,household
1754,Food and beverage,149.9,1.00%,1770,265390,16.22%,0,2,Liu Yuanyuan,K,food
1755,Food and beverage,89.63,1.00%,2947,264522,10.87%,0,4,Liu Yuanyuan,K,food
1756,Beauty skin care,159,10.00%,1659,263660,14.71%,0,2,Liu Yuanyuan,K,beauty
1757,Jewelry Accessories,89,1.00%,2943,261902,25.10%,0,2,Liu Yuanyuan,K,jewelry and watches
1758,Jewelry Accessories,499,1.00%,524,261465,17.84%,0,1,Liu Yuanyuan,K,jewelry and watches
1759,Beauty skin care,258,1.00%,1008,260083,15.44%,0,3,Liu Yuanyuan,K,beauty
1760,Beauty skin care,187.98,1.00%,1383,259991,5.88%,0,2,Liu Yuanyuan,K,beauty
1761,Furniture and building materials,1999,0.00%,130,259869,1.24%,0,2,Liu Yuanyuan,K,leisure and others
1762,Beauty skin care,179,1.00%,1438,257319,14.27%,0,2,Liu Yuanyuan,K,beauty
1763,Beauty skin care,319,1.00%,805,256727,24.11%,0,1,Liu Yuanyuan,K,beauty
1764,"Books, audio and video",298,1.00%,861,256702,1.41%,1,3,Liu Yuanyuan,K,leisure and others
1765,Jewelry Accessories,1688,1.00%,152,256693,2.86%,0,2,Liu Yuanyuan,K,jewelry and watches
1766,Jewelry Accessories,159,1.00%,1605,255160,9.51%,0,2,Liu Yuanyuan,K,jewelry and watches
1767,Medical care,369,1.00%,683,251992,16.01%,0,3,Liu Yuanyuan,K,beauty
1768,Daily provisions,119,5.00%,2117,251810,16.82%,0,3,Liu Yuanyuan,K,household
1769,Beauty skin care,298.99,1.00%,839,250857,11.36%,0,1,Liu Yuanyuan,K,beauty
